name,site,subtypes,category,phone,full_address,city,postal_code,latitude,longitude,plus_code,rating,reviews,reviews_tags,photo,working_hours,about,range,logo,description,location_link,place_id,verified_features,verified_summary,venue_type_verified
Prince Arthur,http://www.theprincearthurpub.co.uk/,"Pub, Bar",bars,+44 20 7336 6429,"49 Brunswick Pl, London N1 6EB, United Kingdom",London,N1 6EB,51.5274053,-0.085228,9C3XGWG7+XW,4.5,525,"atmosphere, guinness, balcony, gem, burger, crowd, ales, prices, school, floor",https://lh3.googleusercontent.com/p/AF1QipNn7ntBXQ56i7WIHgzrquEBWxd7hEXm5PoXfABi=w800-h500-k-no,"Sunday,|Monday,4,11PM|Tuesday,12,11PM|Wednesday,12,11PM|Thursday,12,11PM|Friday,12PM,12AM|Saturday,12PM,12AM","{""Service options"": {""Outdoor seating"": true, ""Dine-in"": true, ""Takeout"": false}, ""Highlights"": {""Bar games"": true, ""Great beer selection"": true, ""Live music"": true, ""Live performances"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Food"": true, ""Hard liquor"": true, ""Wine"": true}, ""Dining options"": {""Seating"": true, ""Table service"": true}, ""Amenities"": {""Restroom"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true, ""Trendy"": true}, ""Crowd"": {""Groups"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Pets"": {""Dogs allowed"": true}}",₱₱,https://lh3.googleusercontent.com/-NfFP7VkDCVo/AAAAAAAAAAI/AAAAAAAAAAA/69DrWCUUSMM/s44-p-k-no-ns-nd/photo.jpg,"Traditional, cosy pub in the backstreets with original frontage and a rotating choice of real ales.","https://www.google.com/maps/place/Prince+Arthur/@51.5274053,-0.085228,14z/data=!4m8!1m2!2m1!1sPrince+Arthur!3m4!1s0x48761ca5a64f9c67:0x52393f526b8bdc58!8m2!3d51.5274053!4d-0.085228",ChIJZ5xPpqUcdkgRWNyLa1I_OVI,"Craft beer, Dog-friendly, Food menu, Late-night, Live music, Outdoor seating, Real ale, Wine","Traditional, cosy pub in the backstreets with original frontage and a rotating choice of real ales. Key features: Craft beer, Dog-friendly, Food menu, Late-night, Live music",Bar
The Red Lion,http://www.redlionhoxton.co.uk/,"Pub, Sports bar",bars,+44 20 7729 7920,"41 Hoxton St, London N1 6NH, United Kingdom",London,N1 6NH,51.5281153,-0.0802584,9C3XGWH9+6V,4.1,549,"pizza, roof terrace, pool table, room, summer, table football, ground floor, sofas, sun, crowd",https://lh3.googleusercontent.com/p/AF1QipPSEWLA1qySECG9bDtLjwT4FF7FiucjzyGigACv=w800-h500-k-no,"Sunday,4,10PM|Monday,|Tuesday,4,11PM|Wednesday,4,11PM|Thursday,12,11PM|Friday,12PM,12AM|Saturday,12PM,12AM","{""Service options"": {""Outdoor seating"": true, ""Dine-in"": true}, ""Highlights"": {""Bar games"": true, ""Great beer selection"": true, ""Karaoke"": true, ""Rooftop seating"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": false}, ""Offerings"": {""Beer"": true, ""Dancing"": true, ""Food"": true, ""Food at bar"": true}, ""Dining options"": {""Seating"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true, ""Trendy"": true}, ""Crowd"": {""Groups"": true}, ""Payments"": {""Credit cards"": true}}",£10–20,https://lh6.googleusercontent.com/-Lb-J7ggWL9Y/AAAAAAAAAAI/AAAAAAAAAAA/AA6WTp3NfMA/s44-p-k-no-ns-nd/photo.jpg,"Cool, vibrant bar on 4 floors with lounges, sofas and roof terrace, serving burgers and pizza.","https://www.google.com/maps/place/The+Red+Lion/@51.528115299999996,-0.0802584,14z/data=!4m8!1m2!2m1!1sThe+Red+Lion!3m4!1s0x48761cbc921ac4db:0x2cc7e08657636c17!8m2!3d51.528115299999996!4d-0.0802584",ChIJ28QakrwcdkgRF2xjV4bgxyw,"Craft beer, Dancing, Food menu, Karaoke, Late-night, Outdoor seating, Pool table","Cool, vibrant bar on 4 floors with lounges, sofas and roof terrace, serving burgers and pizza. Key features: Craft beer, Dancing, Food menu, Karaoke, Late-night",Bar
Nikkis Bar - Shoreditch,https://www.nikkisbar.co.uk/?utm_medium=organic,"Bar, Cocktail bar",bars,+44 20 8191 8835,"39A Hoxton Square, London N1 6NL, United Kingdom",London,N1 6NL,51.5273943,-0.0802835,9C3XGWG9+XV,4.7,1120,"brunch, atmosphere, birthday, entertainment, fun, hen party, afternoon, drag queens, 80s, prosecco",https://lh3.googleusercontent.com/p/AF1QipOoq4k-sxbG6uNk7IfQoAf3yz9E2Ys3-6Q9rvTX=w800-h500-k-no,"Sunday,|Monday,|Tuesday,|Wednesday,|Thursday,5PM,12AM|Friday,5PM,1AM|Saturday,2PM,1AM","{""Service options"": {""Dine-in"": true}, ""Highlights"": {""Great cocktails"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Dancing"": true, ""Food"": true, ""Food at bar"": true, ""Happy hour drinks"": true, ""Hard liquor"": true, ""Wine"": true}, ""Amenities"": {""Restroom"": true}, ""Atmosphere"": {""Casual"": true, ""Trendy"": true}, ""Crowd"": {""Groups"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true}, ""Parking"": {""Paid parking lot"": true, ""Parking"": true}}",£30–50,https://lh4.googleusercontent.com/-ny8m0h7aR1s/AAAAAAAAAAI/AAAAAAAAAAA/ogB-buwefVs/s44-p-k-no-ns-nd/photo.jpg,Patrons drink cocktails & beer & dance to 80s music in this striking party destination.,"https://www.google.com/maps/place/Nikkis+Bar+-+Shoreditch/@51.5273943,-0.0802835,14z/data=!4m8!1m2!2m1!1sNikkis+Bar+-+Shoreditch!3m4!1s0x48761d57bad0e877:0x78135aa5180186ad!8m2!3d51.5273943!4d-0.0802835",ChIJd-jQulcddkgRrYYBGKVaE3g,"Cocktails, Craft beer, Dancing, Food menu, Late-night, Wine","Patrons drink cocktails & beer & dance to 80s music in this striking party destination. Key features: Cocktails, Craft beer, Dancing, Food menu, Late-night",Bar
Happiness Forgets,http://www.happinessforgets.com/,"Cocktail bar, Bar",bars,+44 20 7613 0325,"8-9 Hoxton Square, London N1 6NU, United Kingdom",London,N1 6NU,51.5278544,-0.0817776,9C3XGWH9+47,4.6,978,"atmosphere, menu, speakeasy, basement, stairs, book, intimate, gem, date, flavor",https://lh3.googleusercontent.com/p/AF1QipOvLyYxyqUEK7NxgIyZ6cva0fuNDNxRzw45-dl1=w800-h500-k-no,"Sunday,5,11PM|Monday,5,11PM|Tuesday,5,11PM|Wednesday,5,11PM|Thursday,5,11PM|Friday,5,11PM|Saturday,5,11PM","{""Service options"": {""Dine-in"": true, ""Delivery"": false, ""Takeout"": false}, ""Highlights"": {""Great cocktails"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": false, ""Wheelchair accessible parking lot"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Food"": true, ""Food at bar"": true, ""Free water refills"": true, ""Hard liquor"": true, ""Wine"": true}, ""Dining options"": {""Seating"": true, ""Table service"": true}, ""Amenities"": {""Restroom"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true, ""Romantic"": true, ""Trendy"": true, ""Upscale"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Tourists"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",£10–20,https://lh4.googleusercontent.com/-khMaFNkBo84/AAAAAAAAAAI/AAAAAAAAAAA/o0rtSZhF3us/s44-p-k-no-ns-nd/photo.jpg,"Hip speakeasy bar in a tiny low-lit basement, serving cocktails shaken by professional mixologists.","https://www.google.com/maps/place/Happiness+Forgets/@51.527854399999995,-0.08177759999999999,14z/data=!4m8!1m2!2m1!1sHappiness+Forgets!3m4!1s0x48761cbad153bd73:0x81060b9a12eedfae!8m2!3d51.527854399999995!4d-0.08177759999999999",ChIJc71T0bocdkgRrt_uEpoLBoE,"Cocktails, Craft beer, Food menu, LGBTQ+ friendly, Wine","Hip speakeasy bar in a tiny low-lit basement, serving cocktails shaken by professional mixologists. Key features: Cocktails, Craft beer, Food menu, LGBTQ+ friendly, Wine",Bar
Gigi’s Hoxton,http://www.gigishoxton.com/,"Cocktail bar, DJ service, Event venue, Greek restaurant, Live music venue, Night club, Restaurant",bars,+44 20 7613 1988,"Gigi's Hoxton, 11 Hoxton Square, London N1 6NU, United Kingdom",London,N1 6NU,51.5280439,-0.0816773,9C3XGWH9+68,3.8,290,"atmosphere, DJ, party, live music, meal, evening, manager, bouncers, area, choice",https://lh3.googleusercontent.com/p/AF1QipOSUNjXsQlxo58fvfLUf5NKiZyPQ59CLp6Uxhzw=w800-h500-k-no,"Sunday,|Monday,|Tuesday,3PM,1AM|Wednesday,3PM,1AM|Thursday,3PM,1AM|Friday,3PM,3AM|Saturday,3PM,3AM","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Outdoor seating"": true, ""Dine-in"": true, ""Delivery"": false}, ""Highlights"": {""Bar games"": true, ""Great beer selection"": true, ""Great cocktails"": true, ""Karaoke"": true, ""Live music"": true, ""Live performances"": true, ""Sports"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible parking lot"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Dancing"": true, ""Food"": true, ""Food at bar"": true, ""Free water refills"": true, ""Happy hour drinks"": true, ""Happy hour food"": true, ""Hard liquor"": true, ""Wine"": true}, ""Dining options"": {""Seating"": true, ""Table service"": true}, ""Amenities"": {""Restroom"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true, ""Trendy"": true}, ""Crowd"": {""Groups"": true, ""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",£20–30,https://lh4.googleusercontent.com/-mwB1r_Vpo1A/AAAAAAAAAAI/AAAAAAAAAAA/28rZf3Y_DpE/s44-p-k-no-ns-nd/photo.jpg,"Cool cocktail spot with splashy, modern art & quirky furniture, plus DJ'd music & live bands.","https://www.google.com/maps/place/Gigi%E2%80%99s+Hoxton/@51.5280439,-0.0816773,14z/data=!4m8!1m2!2m1!1sGigi%E2%80%99s+Hoxton!3m4!1s0x48761db5415cbbf7:0x565d60c3d89a5ae!8m2!3d51.5280439!4d-0.0816773",ChIJ97tcQbUddkgRrqWJPQzWZQU,"Cocktails, Craft beer, DJ, Dancing, Food menu, Karaoke, LGBTQ+ friendly, Late-night, Live music, Outdoor seating, Wine","Cool cocktail spot with splashy, modern art & quirky furniture, plus DJ'd music & live bands. Key features: Cocktails, Craft beer, DJ, Dancing, Food menu",Bar
The Beehive,,Pub,bars,+44 20 7739 3086,"36 New N Rd, London N1 6TE, United Kingdom",London,N1 6TE,51.5318667,-0.0862931,9C3XGWJ7+PF,4.3,367,"prices, beer garden, value, atmosphere, football, pool table, plants, lime, seating, soda",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npcgRI05LVGKMvriFEfIORU8_IB1RsbzYc58Z9tdqCAfZucBFIUOz758PdwIG2vId6LJBJu_NqsAYTLAgEwLYITMUbTEyk8ctyFhZt884ZckpNfC0_8QbVqvdQb2lKu6UkzmlBYHg=w800-h500-k-no,"Sunday,12,11PM|Monday,12,11PM|Tuesday,12,11PM|Wednesday,12,11PM|Thursday,12,11PM|Friday,12PM,12AM|Saturday,12PM,12AM","{""Service options"": {""Outdoor seating"": true, ""Dine-in"": true, ""Delivery"": false, ""Takeout"": false}, ""Highlights"": {""Bar games"": true, ""Great beer selection"": true, ""Sports"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible restroom"": true}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Food"": true, ""Food at bar"": true, ""Hard liquor"": true, ""Wine"": true}, ""Dining options"": {""Seating"": true}, ""Amenities"": {""Restroom"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true}, ""Crowd"": {""Groups"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",£10–20,https://lh4.googleusercontent.com/-2nG-KXtuKBU/AAAAAAAAAAI/AAAAAAAAAAA/077XFTP9kdM/s44-p-k-no-ns-nd/photo.jpg,,"https://www.google.com/maps/place/The+Beehive/@51.531866699999995,-0.0862931,14z/data=!4m8!1m2!2m1!1sThe+Beehive!3m4!1s0x48761ca39382bd3d:0xa8ed80ad761d23d6!8m2!3d51.531866699999995!4d-0.0862931",ChIJPb2Ck6McdkgR1iMddq2A7ag,"Beer garden, Cocktails, Craft beer, Food menu, Late-night, Outdoor seating, Pool table, Wine","A pub serving craft beer, cocktails and wine, with a beer garden, with pool table, offering food menu, open late. Key features: Beer garden, Cocktails, Craft beer, Food menu, Late-night",Pub
The Hanbury,http://www.thehanbury.co.uk/,"Pub, Bar, Live music venue, Restaurant, Wine bar",bars,+44 20 7288 2222,"33 Linton St, London N1 7DU, United Kingdom",London,N1 7DU,51.5361172,-0.0933727,9C3XGWP4+CM,4.4,506,"atmosphere, sports, sunday roast, gin, games, fish and chips, live music, management, room, pizza oven",https://lh3.googleusercontent.com/p/AF1QipOlU7b_O_FVbxkBOwxyE7eE70GxIBik2R1mKvWy=w800-h500-k-no,"Sunday,12,10PM|Monday,3,10PM|Tuesday,12,11PM|Wednesday,12,11PM|Thursday,12,11PM|Friday,12PM,12AM|Saturday,11AM,12AM","{""Service options"": {""Outdoor seating"": true, ""Dine-in"": true, ""Delivery"": false}, ""Highlights"": {""Bar games"": true, ""Great beer selection"": true, ""Great wine list"": true, ""Live music"": true, ""Live performances"": true, ""Sports"": true, ""Trivia night"": true}, ""Popular for"": {""Solo dining"": true}, ""Accessibility"": {""Wheelchair accessible restroom"": true}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Food"": true, ""Food at bar"": true, ""Free water refills"": true, ""Happy hour drinks"": true, ""Happy hour food"": true, ""Hard liquor"": true, ""Wine"": true}, ""Dining options"": {""Outside food allowed"": true, ""Seating"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true, ""Trendy"": true}, ""Crowd"": {""Groups"": true, ""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Pets"": {""Dogs allowed"": true}, ""Other"": {""Star rating"": null, ""Check-out time"": ""11:00 AM"", ""Check-in time"": ""2:00 PM"", ""LGBTQ+ friendly"": true}}",$,https://lh6.googleusercontent.com/-cBCtJGBuJN8/AAAAAAAAAAI/AAAAAAAAAAA/wbXiIX_1HNE/s44-p-k-no-ns-nd/photo.jpg,"Cosy corner pub with classic comfort food, cask ales & craft beers, plus live music & quiz nights.","https://www.google.com/maps/place/The+Hanbury/@51.5361172,-0.09337269999999999,14z/data=!4m8!1m2!2m1!1sThe+Hanbury!3m4!1s0x47da1ae55c3ba1a1:0x924024eaf4cf57c7!8m2!3d51.5361172!4d-0.09337269999999999",ChIJoaE7XOUa2kcRx1fP9OokQJI,"Cocktails, Craft beer, Dog-friendly, Food menu, LGBTQ+ friendly, Late-night, Live music, Outdoor seating, Sunday roast, Trivia night, Wine","Cosy corner pub with classic comfort food, cask ales & craft beers, plus live music & quiz nights. Key features: Cocktails, Craft beer, Dog-friendly, Food menu, LGBTQ+ friendly",Bar
Bruno's,https://brunosbar.co.uk/,Cocktail bar,bars,+44 20 7251 1155,"172 Shepherdess Walk, London N1 7JL, United Kingdom",London,N1 7JL,51.5338306,-0.0937944,9C3XGWM4+GF,4.9,46,"canal, atmosphere, dinner, menu, gem, glass, team",https://lh3.googleusercontent.com/p/AF1QipOqqVaXfOUkRy88OxDR5S4R_rPdo5EJf8ut4ATo=w800-h500-k-no,"Sunday,|Monday,|Tuesday,|Wednesday,6,11:30PM|Thursday,6,11:30PM|Friday,6,11:30PM|Saturday,6,11:30PM","{""Service options"": {""Dine-in"": true, ""Delivery"": false, ""Takeout"": false}, ""Highlights"": {""Great cocktails"": true, ""Great wine list"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Food"": true, ""Hard liquor"": true, ""Wine"": true}, ""Amenities"": {""Restroom"": true}, ""Atmosphere"": {""Cozy"": true, ""Trendy"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",£10–20,https://lh6.googleusercontent.com/-l1sm0gu-52c/AAAAAAAAAAI/AAAAAAAAAAA/OycLuqBWiH0/s44-p-k-no-ns-nd/photo.jpg,"Located along Regent's Canal, Bruno's is an intimate cocktail bar serving classic cocktail twists alongside a concise menu of bar snacks.","https://www.google.com/maps/place/Bruno%27s/@51.533830599999995,-0.0937944,14z/data=!4m8!1m2!2m1!1sBruno%27s!3m4!1s0x48761df428bd32f7:0xd37c82f5b3a7cc35!8m2!3d51.533830599999995!4d-0.0937944",ChIJ9zK9KPQddkgRNcyns_WCfNM,"Cocktails, Craft beer, Food menu, Wine","Located along Regent's Canal, Bruno's is an intimate cocktail bar serving classic cocktail twists alongside a concise menu of bar snacks. Key features: Cocktails, Craft beer, Food menu, Wine",Bar
Curve Club,http://curve.club/,Bar,bars,,"15 Westland Pl, London N1 7LP, United Kingdom",London,N1 7LP,51.5285957,-0.0903194,9C3XGWH5+CV,4.5,49,"team, atmosphere, space, sushi, engagement party, network, vendors, planning, accommodation, invoice",https://lh3.googleusercontent.com/p/AF1QipN9bG9fr5CVHcx8J9m5E1XfEOrpYeRWlViiS9Uf=w800-h500-k-no,"Sunday,|Monday,9AM,6PM|Tuesday,9AM,6PM|Wednesday,9AM,6PM|Thursday,9AM,6PM|Friday,9AM,6PM|Saturday,","{""Service options"": {""Dine-in"": true, ""Delivery"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Dancing"": true, ""Food"": true, ""Food at bar"": true, ""Free water refills"": true, ""Happy hour drinks"": true, ""Happy hour food"": true, ""Hard liquor"": true, ""Wine"": true}, ""Dining options"": {""Seating"": true}, ""Amenities"": {""Gender-neutral restroom"": true, ""Restroom"": true, ""Wi-Fi"": true}, ""Crowd"": {""Groups"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,https://lh5.googleusercontent.com/-R_44JYR0p-s/AAAAAAAAAAI/AAAAAAAAAAA/OD0bo65Q6Rk/s44-p-k-no-ns-nd/photo.jpg,Curve Club is a private members club dedicated to those looking ahead of the curve,"https://www.google.com/maps/place/Curve+Club/@51.5285957,-0.0903194,14z/data=!4m8!1m2!2m1!1sCurve+Club!3m4!1s0x48761d6f68fb44e3:0x8643ee9643831100!8m2!3d51.5285957!4d-0.0903194",ChIJ40T7aG8ddkgRABGDQ5buQ4Y,"Cocktails, Craft beer, Dancing, Food menu, Wine","Curve Club is a private members club dedicated to those looking ahead of the curve Key features: Cocktails, Craft beer, Dancing, Food menu, Wine",Bar
The Wenlock Arms,http://wenlockarms.com/,"Pub, Bar",bars,+44 20 7608 3406,"26 Wenlock Rd, London N1 7TA, United Kingdom",London,N1 7TA,51.531427,-0.0939319,9C3XGWJ4+HC,4.6,739,"ales, selection, darts, cider, piano, school, keg, brewed, tap, characters",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVlWfmaaRcwx7z2tqkf1Wzxs04AnEgRiqFL55sXQ3w30jZrC6S1RRY5-m8JBQqHxshm3EFBfmUAS1VmEQhqz-iEpJwX2-sef2KPB0xujeP7nKQCdZ-Vf2oXt1TfIvCv4Pmi7_F=w800-h500-k-no,"Sunday,12,10PM|Monday,|Tuesday,4,11PM|Wednesday,12,11PM|Thursday,12PM,12AM|Friday,12PM,1AM|Saturday,12PM,1AM","{""Service options"": {""Outdoor seating"": true, ""Dine-in"": true, ""Delivery"": false, ""Takeaway"": false}, ""Highlights"": {""Great beer selection"": true, ""Live performances"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible car park"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Food"": true, ""Food at bar"": true, ""Spirits"": true, ""Wine"": true}, ""Dining options"": {""Seating"": true}, ""Amenities"": {""Toilet"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true, ""Trendy"": true}, ""Crowd"": {""Groups"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""NFC mobile payments"": true}, ""Pets"": {""Dogs allowed"": true}}",£10–20,https://lh4.googleusercontent.com/-ZSLoiCCzEJY/AAAAAAAAAAI/AAAAAAAAAAA/gdE9ggb87cc/s44-p-k-no-ns-nd/photo.jpg,"Traditional alehouse saved from demolition, with piano and live entertainment at weekends.","https://www.google.com/maps/place/The+Wenlock+Arms/@51.531427,-0.0939319,14z/data=!4m8!1m2!2m1!1sThe+Wenlock+Arms!3m4!1s0x48761ca0a7f13c33:0xd84a860ac62ab801!8m2!3d51.531427!4d-0.0939319",ChIJMzzxp6AcdkgRAbgqxgqGStg,"Craft beer, Darts, Dog-friendly, Food menu, Late-night, Live music, Outdoor seating, Real ale, Wine","Traditional alehouse saved from demolition, with piano and live entertainment at weekends. Key features: Craft beer, Darts, Dog-friendly, Food menu, Late-night",Bar
The Bar with No Name,http://www.69colebrookerow.com/,"Cocktail bar, Bar",bars,+44 7540 528593,"69 Colebrooke Row, London N1 8AA, United Kingdom",London,N1 8AA,51.5365139,-0.1009944,9C3XGVPX+JJ,4.6,709,"piano, martini, speakeasy, book, intimate, oyster, manhattan, bloody mary, masterclasses, romantic",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-_qDvj9JemjHDgEDmvRZeTtFb1cvXI3QBoQJmeGDBxacLeKDxbQg4MdtsiZmR1F1DtCHp_6Acgcr1Pz0_4Oy7FFs5auPdByQ034GKcPmDacFUe3Cs8Gj1eCkUfiMxmCIiUQua4w=w800-h500-k-no,"Sunday,5PM,12AM|Monday,|Tuesday,5PM,12AM|Wednesday,5PM,12AM|Thursday,5PM,1AM|Friday,5PM,2AM|Saturday,5PM,2AM","{""Service options"": {""Dine-in"": true, ""Delivery"": false}, ""Highlights"": {""Bar games"": true, ""Great cocktails"": true, ""Live music"": true, ""Live performances"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Food"": true, ""Food at bar"": true, ""Free water refills"": true, ""Hard liquor"": true, ""Wine"": true}, ""Dining options"": {""Seating"": true, ""Table service"": true}, ""Amenities"": {""Restroom"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Cozy"": true, ""Romantic"": true, ""Trendy"": true, ""Upscale"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",$$$,https://lh6.googleusercontent.com/-V0PtgVp6IXk/AAAAAAAAAAI/AAAAAAAAAAA/N7CjZ2hgS9o/s44-p-k-no-ns-nd/photo.jpg,Tiny speakeasy-style bar for experimental cocktails from master mixologist Tony Conigliaro.,"https://www.google.com/maps/place/The+Bar+with+No+Name/@51.536513899999996,-0.1009944,14z/data=!4m8!1m2!2m1!1sThe+Bar+with+No+Name!3m4!1s0x48761b675c5e41d7:0x591ee070694047bc!8m2!3d51.536513899999996!4d-0.1009944",ChIJ10FeXGcbdkgRvEdAaXDgHlk,"Cocktails, Craft beer, Food menu, LGBTQ+ friendly, Late-night, Live music, Wine","Tiny speakeasy-style bar for experimental cocktails from master mixologist Tony Conigliaro. Key features: Cocktails, Craft beer, Food menu, LGBTQ+ friendly, Late-night",Bar
